## date = '2022-02-26 09:43:20.594783'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --downstream 100 --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 100,,
##          'gff_cds_types'             : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'gff_exon_types'            : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'gff_transcript_types'      : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'mask_gff_exon_types'       : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'mask_gff_transcript_types' : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv0129c	150	NC_000962.3:157500-157600(-)	na	50	50
Rv0130	150	NC_000962.3:157846-157946(+)	na	50	50
Rv0131c	150	NC_000962.3:159558-159658(-)	na	50	50
Rv0132c	150	NC_000962.3:160682-160782(-)	na	50	50
Rv0133	150	NC_000962.3:160868-160968(+)	na	50	50
Rv0134	150	NC_000962.3:161770-161870(+)	na	50	50
Rv0135c	150	NC_000962.3:163149-163249(-)	na	50	50
Rv0136	150	NC_000962.3:163365-163465(+)	na	50	50
Rv0137c	150	NC_000962.3:165160-165260(-)	na	50	50
Rv0138	150	NC_000962.3:165322-165422(+)	na	50	50
Rv0139	150	NC_000962.3:165826-165926(+)	na	50	50
Rv0140	150	NC_000962.3:166909-167009(+)	na	50	50
Rv0141c	150	NC_000962.3:167581-167681(-)	na	50	50
Rv0142	150	NC_000962.3:167710-167810(+)	na	50	50
Rv0143c	150	NC_000962.3:170082-170182(-)	na	50	50
Rv0144	150	NC_000962.3:170283-170383(+)	na	50	50
Rv0145	150	NC_000962.3:171214-171314(+)	na	50	50
Rv0146	150	NC_000962.3:172210-172310(+)	na	50	50
Rv0147	150	NC_000962.3:173237-173337(+)	na	50	50
Rv0148	150	NC_000962.3:174832-174932(+)	na	50	50
Rv0149	150	NC_000962.3:175699-175799(+)	na	50	50
Rv0150c	150	NC_000962.3:176852-176952(-)	na	50	50
Rv0151c	150	NC_000962.3:179209-179309(-)	na	50	50
Rv0152c	150	NC_000962.3:180796-180896(-)	na	50	50
Rv0153c	150	NC_000962.3:181885-181985(-)	na	50	50
Rv0154c	150	NC_000962.3:183098-183198(-)	na	50	50
Rv0155	150	NC_000962.3:183621-183721(+)	na	50	50
Rv0156	150	NC_000962.3:184722-184822(+)	na	50	50
Rv0157	150	NC_000962.3:185051-185151(+)	na	50	50
Rv0157A	150	NC_000962.3:186523-186623(-)	na	50	50
Rv0158	150	NC_000962.3:186784-186884(+)	na	50	50
Rv0159c	150	NC_000962.3:188739-188839(-)	na	50	50
Rv0160c	150	NC_000962.3:190339-190439(-)	na	50	50
Rv0161	150	NC_000962.3:190606-190706(+)	na	50	50
Rv0162c	150	NC_000962.3:193035-193135(-)	na	50	50
Rv0163	150	NC_000962.3:193116-193216(+)	na	50	50
Rv0164	150	NC_000962.3:193625-193725(+)	na	50	50
Rv0165c	150	NC_000962.3:194715-194815(-)	na	50	50
Rv0166	150	NC_000962.3:194992-195092(+)	na	50	50
Rv0167	150	NC_000962.3:196860-196960(+)	na	50	50
Rv0168	150	NC_000962.3:197659-197759(+)	na	50	50
Rv0169	150	NC_000962.3:198533-198633(+)	na	50	50
Rv0170	150	NC_000962.3:199894-199994(+)	na	50	50
Rv0171	150	NC_000962.3:200931-201031(+)	na	50	50
Rv0172	150	NC_000962.3:202475-202575(+)	na	50	50
Rv0173	150	NC_000962.3:204064-204164(+)	na	50	50
Rv0174	150	NC_000962.3:205230-205330(+)	na	50	50
Rv0175	150	NC_000962.3:206813-206913(+)	na	50	50
Rv0176	150	NC_000962.3:207451-207551(+)	na	50	50
Rv0177	150	NC_000962.3:208416-208516(+)	na	50	50
Rv0178	150	NC_000962.3:208937-209037(+)	na	50	50
Rv0179c	150	NC_000962.3:210712-210812(-)	na	50	50
Rv0180c	150	NC_000962.3:212150-212250(-)	na	50	50
Rv0181c	150	NC_000962.3:212911-213011(-)	na	50	50
Rv0182c	150	NC_000962.3:214040-214140(-)	na	50	50
Rv0183	150	NC_000962.3:214087-214187(+)	na	50	50
Rv0184	150	NC_000962.3:214968-215068(+)	na	50	50
Rv0185	150	NC_000962.3:215714-215814(+)	na	50	50
Rv0186	150	NC_000962.3:216268-216368(+)	na	50	50
Rv0186A	150	NC_000962.3:218451-218551(-)	na	50	50
Rv0187	150	NC_000962.3:218704-218804(+)	na	50	50
Rv0188	150	NC_000962.3:219485-219585(+)	na	50	50
Rv0189c	150	NC_000962.3:221623-221723(-)	na	50	50
Rv0190	150	NC_000962.3:221870-221970(+)	na	50	50
Rv0191	150	NC_000962.3:222288-222388(+)	na	50	50
Rv0192	150	NC_000962.3:223563-223663(+)	na	50	50
Rv0193c	150	NC_000962.3:226471-226571(-)	na	50	50
Rv0194	150	NC_000962.3:226877-226977(+)	na	50	50
Rv0195	150	NC_000962.3:230898-230998(+)	na	50	50
Rv0196	150	NC_000962.3:231646-231746(+)	na	50	50
Rv0197	150	NC_000962.3:232230-232330(+)	na	50	50
Rv0198c	150	NC_000962.3:236407-236507(-)	na	50	50
Rv0199	150	NC_000962.3:236549-236649(+)	na	50	50
Rv0200	150	NC_000962.3:237205-237305(+)	na	50	50
Rv0201c	150	NC_000962.3:238295-238395(-)	na	50	50
Rv0202c	150	NC_000962.3:241192-241292(-)	na	50	50
Rv0203	150	NC_000962.3:241513-241613(+)	na	50	50
Rv0204c	150	NC_000962.3:243114-243214(-)	na	50	50
Rv0205	150	NC_000962.3:243383-243483(+)	na	50	50
Rv0206c	150	NC_000962.3:247218-247318(-)	na	50	50
Rv0207c	150	NC_000962.3:248012-248112(-)	na	50	50
Rv0208c	150	NC_000962.3:248806-248906(-)	na	50	50
Rv0209	150	NC_000962.3:249037-249137(+)	na	50	50
Rv0210	150	NC_000962.3:250119-250219(+)	na	50	50
Rv0211	150	NC_000962.3:251781-251881(+)	na	50	50
Rv0212c	150	NC_000962.3:254540-254640(-)	na	50	50
Rv0213c	150	NC_000962.3:255850-255950(-)	na	50	50
Rv0214	150	NC_000962.3:256063-256163(+)	na	50	50
Rv0216	150	NC_000962.3:258912-259012(+)	na	50	50
Rv0217c	150	NC_000962.3:260731-260831(-)	na	50	50
Rv0218	150	NC_000962.3:260923-261023(+)	na	50	50
Rv0219	150	NC_000962.3:262253-262353(+)	na	50	50
Rv0220	150	NC_000962.3:262811-262911(+)	na	50	50
Rv0221	150	NC_000962.3:264066-264166(+)	na	50	50
Rv0222	150	NC_000962.3:265506-265606(+)	na	50	50
Rv0223c	150	NC_000962.3:267664-267764(-)	na	50	50
Rv0224c	150	NC_000962.3:268527-268627(-)	na	50	50
Rv0225	150	NC_000962.3:268662-268762(+)	na	50	50
Rv0226c	150	NC_000962.3:271464-271564(-)	na	50	50
Rv0227c	150	NC_000962.3:272739-272839(-)	na	50	50
Rv0228	150	NC_000962.3:273054-273154(+)	na	50	50
Rv0229c	150	NC_000962.3:274619-274719(-)	na	50	50
Rv0230c	150	NC_000962.3:275863-275963(-)	na	50	50
Rv0231	150	NC_000962.3:276057-276157(+)	na	50	50
Rv0232	150	NC_000962.3:277898-277998(+)	na	50	50
Rv0233	150	NC_000962.3:278584-278684(+)	na	50	50
Rv0234c	150	NC_000962.3:281040-281140(-)	na	50	50
Rv0235c	150	NC_000962.3:282514-282614(-)	na	50	50
Rv0236A	150	NC_000962.3:286971-287071(-)	na	50	50
Rv0236c	150	NC_000962.3:286751-286851(-)	na	50	50
Rv0237	150	NC_000962.3:287185-287285(+)	na	50	50
Rv0238	150	NC_000962.3:288427-288527(+)	na	50	50
Rv0239	150	NC_000962.3:289103-289203(+)	na	50	50
Rv0240	150	NC_000962.3:289344-289444(+)	na	50	50
Rv0241c	150	NC_000962.3:290554-290654(-)	na	50	50
Rv0242c	150	NC_000962.3:291929-292029(-)	na	50	50
Rv0243	150	NC_000962.3:292170-292270(+)	na	50	50
Rv0244c	150	NC_000962.3:295533-295633(-)	na	50	50
Rv0245	150	NC_000962.3:296004-296104(+)	na	50	50
Rv0246	150	NC_000962.3:296808-296908(+)	na	50	50
Rv0247c	150	NC_000962.3:298762-298862(-)	na	50	50
Rv0248c	150	NC_000962.3:300703-300803(-)	na	50	50
Rv0249c	150	NC_000962.3:301555-301655(-)	na	50	50
Rv0250c	150	NC_000962.3:301928-302028(-)	na	50	50
Rv0251c	150	NC_000962.3:302552-302652(-)	na	50	50
Rv0252	150	NC_000962.3:302865-302965(+)	na	50	50
Rv0253	150	NC_000962.3:305452-305552(+)	na	50	50
Rv0254c	150	NC_000962.3:306249-306349(-)	na	50	50
Rv0255c	150	NC_000962.3:307758-307858(-)	na	50	50
Rv0256c	150	NC_000962.3:309447-309547(-)	na	50	50
Rv0257	150	NC_000962.3:309698-309798(+)	na	50	50
Rv0258c	150	NC_000962.3:310649-310749(-)	na	50	50
Rv0259c	150	NC_000962.3:311417-311517(-)	na	50	50
Rv0260c	150	NC_000962.3:312559-312659(-)	na	50	50
Rv0261c	150	NC_000962.3:314068-314168(-)	na	50	50
Rv0262c	150	NC_000962.3:314754-314854(-)	na	50	50
Rv0263c	150	NC_000962.3:315666-315766(-)	na	50	50
Rv0264c	150	NC_000962.3:316315-316415(-)	na	50	50
Rv0265c	150	NC_000962.3:317403-317503(-)	na	50	50
Rv0266c	150	NC_000962.3:321054-321154(-)	na	50	50
Rv0267	150	NC_000962.3:321330-321430(+)	na	50	50
Rv0268c	150	NC_000962.3:323173-323273(-)	na	50	50
Rv0269c	150	NC_000962.3:324431-324531(-)	na	50	50
Rv0270	150	NC_000962.3:324566-324666(+)	na	50	50
Rv0271c	150	NC_000962.3:328361-328461(-)	na	50	50
Rv0272c	150	NC_000962.3:329608-329708(-)	na	50	50
Rv0273c	150	NC_000962.3:330225-330325(-)	na	50	50
Rv0274	150	NC_000962.3:330421-330521(+)	na	50	50
Rv0275c	150	NC_000962.3:331558-331658(-)	na	50	50
Rv0276	150	NC_000962.3:331747-331847(+)	na	50	50
Rv0277c	150	NC_000962.3:333036-333136(-)	na	50	50
Rv0278c	150	NC_000962.3:336210-336310(-)	na	50	50
Rv0279c	150	NC_000962.3:338973-339073(-)	na	50	50
Rv0280	150	NC_000962.3:339363-339463(+)	na	50	50
Rv0281	150	NC_000962.3:340997-341097(+)	na	50	50
Rv0282	150	NC_000962.3:342129-342229(+)	na	50	50
Rv0283	150	NC_000962.3:344021-344121(+)	na	50	50
Rv0284	150	NC_000962.3:345634-345734(+)	na	50	50
Rv0285	150	NC_000962.3:349623-349723(+)	na	50	50
Rv0286	150	NC_000962.3:349934-350034(+)	na	50	50
Rv0287	150	NC_000962.3:351524-351624(+)	na	50	50
Rv0288	150	NC_000962.3:351847-351947(+)	na	50	50
Rv0289	150	NC_000962.3:352148-352248(+)	na	50	50
Rv0290	150	NC_000962.3:353082-353182(+)	na	50	50
Rv0291	150	NC_000962.3:354497-354597(+)	na	50	50
Rv0292	150	NC_000962.3:355879-355979(+)	na	50	50
Rv0293c	150	NC_000962.3:357964-358064(-)	na	50	50
Rv0294	150	NC_000962.3:358170-358270(+)	na	50	50
Rv0295c	150	NC_000962.3:359648-359748(-)	na	50	50
Rv0296c	150	NC_000962.3:361055-361155(-)	na	50	50
Rv0297	150	NC_000962.3:361333-361433(+)	na	50	50
Rv0298	150	NC_000962.3:363251-363351(+)	na	50	50
Rv0299	150	NC_000962.3:363475-363575(+)	na	50	50
Rv0300	150	NC_000962.3:363825-363925(+)	na	50	50
Rv0301	150	NC_000962.3:364043-364143(+)	na	50	50
Rv0302	150	NC_000962.3:364604-364704(+)	na	50	50
Rv0303	150	NC_000962.3:365233-365333(+)	na	50	50
Rv0304c	150	NC_000962.3:372664-372764(-)	na	50	50
Rv0305c	150	NC_000962.3:375611-375711(-)	na	50	50
Rv0306	150	NC_000962.3:375913-376013(+)	na	50	50
Rv0307c	150	NC_000962.3:376955-377055(-)	na	50	50
Rv0308	150	NC_000962.3:377112-377212(+)	na	50	50
Rv0309	150	NC_000962.3:377930-378030(+)	na	50	50
Rv0310c	150	NC_000962.3:379048-379148(-)	na	50	50
Rv0311	150	NC_000962.3:379171-379271(+)	na	50	50
Rv0312	150	NC_000962.3:380555-380655(+)	na	50	50
Rv0313	150	NC_000962.3:382489-382589(+)	na	50	50
Rv0314c	150	NC_000962.3:383441-383541(-)	na	50	50
Rv0315	150	NC_000962.3:383601-383701(+)	na	50	50
Rv0316	150	NC_000962.3:384534-384634(+)	na	50	50
Rv0317c	150	NC_000962.3:385843-385943(-)	na	50	50
Rv0318c	150	NC_000962.3:386999-387099(-)	na	50	50
Rv0319	150	NC_000962.3:387147-387247(+)	na	50	50
Rv0320	150	NC_000962.3:387887-387987(+)	na	50	50
Rv0321	150	NC_000962.3:388581-388681(+)	na	50	50
Rv0322	150	NC_000962.3:389259-389359(+)	na	50	50
Rv0323c	150	NC_000962.3:391151-391251(-)	na	50	50
Rv0324	150	NC_000962.3:391351-391451(+)	na	50	50
Rv0325	150	NC_000962.3:392038-392138(+)	na	50	50
Rv0326	150	NC_000962.3:392272-392372(+)	na	50	50
Rv0327c	150	NC_000962.3:393945-394045(-)	na	50	50
Rv0328	150	NC_000962.3:394110-394210(+)	na	50	50
Rv0329c	150	NC_000962.3:395220-395320(-)	na	50	50
Rv0330c	150	NC_000962.3:395987-396087(-)	na	50	50
Rv0331	150	NC_000962.3:396200-396300(+)	na	50	50
Rv0332	150	NC_000962.3:397441-397541(+)	na	50	50
Rv0333	150	NC_000962.3:398253-398353(+)	na	50	50
Rv0334	150	NC_000962.3:398657-398757(+)	na	50	50
Rv0335c	150	NC_000962.3:399950-400050(-)	na	50	50
Rv0336	150	NC_000962.3:400191-400291(+)	na	50	50
Rv0337c	150	NC_000962.3:403062-403162(-)	na	50	50
Rv0338c	150	NC_000962.3:405741-405841(-)	na	50	50
Rv0339c	150	NC_000962.3:408348-408448(-)	na	50	50
Rv0340	150	NC_000962.3:408633-408733(+)	na	50	50
Rv0341	150	NC_000962.3:409361-409461(+)	na	50	50
Rv0342	150	NC_000962.3:410837-410937(+)	na	50	50
Rv0343	150	NC_000962.3:412756-412856(+)	na	50	50
Rv0344c	150	NC_000962.3:414841-414941(-)	na	50	50
Rv0345	150	NC_000962.3:415049-415149(+)	na	50	50
Rv0346c	150	NC_000962.3:416865-416965(-)	na	50	50
Rv0347	150	NC_000962.3:417303-417403(+)	na	50	50
Rv0348	150	NC_000962.3:418292-418392(+)	na	50	50
Rv0349	150	NC_000962.3:418948-419048(+)	na	50	50
Rv0350	150	NC_000962.3:419834-419934(+)	na	50	50
Rv0351	150	NC_000962.3:421708-421808(+)	na	50	50
Rv0352	150	NC_000962.3:422451-422551(+)	na	50	50
Rv0353	150	NC_000962.3:423638-423738(+)	na	50	50
Rv0354c	150	NC_000962.3:424594-424694(-)	na	50	50
Rv0355c	150	NC_000962.3:434579-434679(-)	na	50	50
Rv0356c	150	NC_000962.3:435374-435474(-)	na	50	50
Rv0357c	150	NC_000962.3:436669-436769(-)	na	50	50
Rv0358	150	NC_000962.3:436859-436959(+)	na	50	50
Rv0359	150	NC_000962.3:437517-437617(+)	na	50	50
Rv0360c	150	NC_000962.3:438639-438739(-)	na	50	50
Rv0361	150	NC_000962.3:438821-438921(+)	na	50	50
Rv0362	150	NC_000962.3:439870-439970(+)	na	50	50
Rv0363c	150	NC_000962.3:442199-442299(-)	na	50	50
Rv0364	150	NC_000962.3:442394-442494(+)	na	50	50
Rv0365c	150	NC_000962.3:444097-444197(-)	na	50	50
Rv0366c	150	NC_000962.3:444715-444815(-)	na	50	50
Rv0367c	150	NC_000962.3:445133-445233(-)	na	50	50
Rv0368c	150	NC_000962.3:446425-446525(-)	na	50	50
Rv0369c	150	NC_000962.3:446946-447046(-)	na	50	50
Rv0370c	150	NC_000962.3:447943-448043(-)	na	50	50
Rv0371c	150	NC_000962.3:448533-448633(-)	na	50	50
Rv0372c	150	NC_000962.3:449285-449385(-)	na	50	50
Rv0373c	150	NC_000962.3:451703-451803(-)	na	50	50
Rv0374c	150	NC_000962.3:452179-452279(-)	na	50	50
Rv0375c	150	NC_000962.3:453054-453154(-)	na	50	50
Rv0376c	150	NC_000962.3:454272-454372(-)	na	50	50
Rv0377	150	NC_000962.3:454420-454520(+)	na	50	50
Rv0378	150	NC_000962.3:455636-455736(+)	na	50	50
Rv0379	150	NC_000962.3:455976-456076(+)	na	50	50
Rv0380c	150	NC_000962.3:456719-456819(-)	na	50	50
Rv0381c	150	NC_000962.3:457723-457823(-)	na	50	50
Rv0382c	150	NC_000962.3:458280-458380(-)	na	50	50
Rv0383c	150	NC_000962.3:459215-459315(-)	na	50	50
Rv0384c	150	NC_000962.3:461902-462002(-)	na	50	50
Rv0385	150	NC_000962.3:462134-462234(+)	na	50	50
Rv0386	150	NC_000962.3:463410-463510(+)	na	50	50
Rv0389	150	NC_000962.3:468334-468434(+)	na	50	50
Rv0390	150	NC_000962.3:469590-469690(+)	na	50	50
Rv0391	150	NC_000962.3:470009-470109(+)	na	50	50
Rv0392c	150	NC_000962.3:472539-472639(-)	na	50	50
Rv0393	150	NC_000962.3:472780-472880(+)	na	50	50
Rv0394c	150	NC_000962.3:474741-474841(-)	na	50	50
Rv0395	150	NC_000962.3:474939-475039(+)	na	50	50
Rv0396	150	NC_000962.3:475349-475449(+)	na	50	50
Rv0397	150	NC_000962.3:475815-475915(+)	na	50	50
Rv0397A	150	NC_000962.3:476393-476493(+)	na	50	50
Rv0398c	150	NC_000962.3:477220-477320(-)	na	50	50
Rv0399c	150	NC_000962.3:478456-478556(-)	na	50	50
Rv0400c	150	NC_000962.3:479653-479753(-)	na	50	50
Rv0401	150	NC_000962.3:479788-479888(+)	na	50	50
Rv0402c	150	NC_000962.3:483131-483231(-)	na	50	50
Rv0403c	150	NC_000962.3:483556-483656(-)	na	50	50
Rv0404	150	NC_000962.3:483976-484076(+)	na	50	50
Rv0405	150	NC_000962.3:485730-485830(+)	na	50	50
Rv0406c	150	NC_000962.3:490605-490705(-)	na	50	50
Rv0407	150	NC_000962.3:490782-490882(+)	na	50	50
Rv0408	150	NC_000962.3:491785-491885(+)	na	50	50
Rv0409	150	NC_000962.3:493850-493950(+)	na	50	50
Rv0410c	150	NC_000962.3:497214-497314(-)	na	50	50
Rv0411c	150	NC_000962.3:498200-498300(-)	na	50	50
Rv0412c	150	NC_000962.3:499519-499619(-)	na	50	50
Rv0413	150	NC_000962.3:499712-499812(+)	na	50	50
Rv0414c	150	NC_000962.3:500918-501018(-)	na	50	50
Rv0415	150	NC_000962.3:501147-501247(+)	na	50	50
Rv0416	150	NC_000962.3:502166-502266(+)	na	50	50
Rv0417	150	NC_000962.3:502365-502465(+)	na	50	50
Rv0418	150	NC_000962.3:503495-503595(+)	na	50	50
Rv0419	150	NC_000962.3:505085-505185(+)	na	50	50
Rv0420c	150	NC_000962.3:506871-506971(-)	na	50	50
Rv0421c	150	NC_000962.3:507661-507761(-)	na	50	50
Rv0422c	150	NC_000962.3:508455-508555(-)	na	50	50
Rv0423c	150	NC_000962.3:510125-510225(-)	na	50	50
Rv0424c	150	NC_000962.3:510552-510652(-)	na	50	50
Rv0425c	150	NC_000962.3:515221-515321(-)	na	50	50
Rv0426c	150	NC_000962.3:515716-515816(-)	na	50	50
Rv0427c	150	NC_000962.3:516792-516892(-)	na	50	50
Rv0428c	150	NC_000962.3:517703-517803(-)	na	50	50
Rv0429c	150	NC_000962.3:518296-518396(-)	na	50	50
Rv0430	150	NC_000962.3:518732-518832(+)	na	50	50
Rv0431	150	NC_000962.3:519072-519172(+)	na	50	50
Rv0432	150	NC_000962.3:519599-519699(+)	na	50	50
Rv0433	150	NC_000962.3:520323-520423(+)	na	50	50
Rv0434	150	NC_000962.3:521513-521613(+)	na	50	50
Rv0435c	150	NC_000962.3:524433-524533(-)	na	50	50
Rv0436c	150	NC_000962.3:525290-525390(-)	na	50	50
Rv0437c	150	NC_000962.3:525982-526082(-)	na	50	50
Rv0438c	150	NC_000962.3:527260-527360(-)	na	50	50
Rv0439c	150	NC_000962.3:528214-528314(-)	na	50	50
Rv0440	150	NC_000962.3:528607-528707(+)	na	50	50
Rv0441c	150	NC_000962.3:530624-530724(-)	na	50	50
Rv0442c	150	NC_000962.3:532114-532214(-)	na	50	50
Rv0443	150	NC_000962.3:532395-532495(+)	na	50	50
Rv0444c	150	NC_000962.3:533689-533789(-)	na	50	50
Rv0445c	150	NC_000962.3:534296-534396(-)	na	50	50
Rv0446c	150	NC_000962.3:535115-535215(-)	na	50	50
Rv0447c	150	NC_000962.3:536407-536507(-)	na	50	50
Rv0448c	150	NC_000962.3:537069-537169(-)	na	50	50
Rv0449c	150	NC_000962.3:538448-538548(-)	na	50	50
Rv0450c	150	NC_000962.3:541391-541491(-)	na	50	50
Rv0451c	150	NC_000962.3:541810-541910(-)	na	50	50
Rv0452	150	NC_000962.3:542141-542241(+)	na	50	50
Rv0453	150	NC_000962.3:543173-543273(+)	na	50	50
Rv0455c	150	NC_000962.3:545721-545821(-)	na	50	50
Rv0456A	150	NC_000962.3:547257-547357(-)	na	50	50
Rv0456B	150	NC_000962.3:547417-547517(-)	na	50	50
Rv0456c	150	NC_000962.3:546703-546803(-)	na	50	50
