## date = '2022-02-25 19:21:50.634139'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 50,,
##          'gff_cds_types'             : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'gff_exon_types'            : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'gff_transcript_types'      : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'mask_gff_exon_types'       : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'mask_gff_transcript_types' : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv0111	100	NC_000962.3:133949-133999(+)	na	50	50
Rv0112	100	NC_000962.3:136288-136338(+)	na	50	50
Rv0113	100	NC_000962.3:137318-137368(+)	na	50	50
Rv0114	100	NC_000962.3:137940-137990(+)	na	50	50
Rv0115	100	NC_000962.3:138512-138562(+)	na	50	50
Rv0115a	100	NC_000962.3:139955-140005(+)	na	50	50
Rv0116c	100	NC_000962.3:140972-141022(-)	na	50	50
Rv0117	100	NC_000962.3:141199-141249(+)	na	50	50
Rv0118c	100	NC_000962.3:143826-143876(-)	na	50	50
Rv0119	100	NC_000962.3:144048-144098(+)	na	50	50
Rv0120c	100	NC_000962.3:147721-147771(-)	na	50	50
Rv0121c	100	NC_000962.3:148292-148342(-)	na	50	50
Rv0122	100	NC_000962.3:148490-148540(+)	na	50	50
Rv0123	100	NC_000962.3:148855-148905(+)	na	50	50
Rv0124	100	NC_000962.3:149532-149582(+)	na	50	50
Rv0125	100	NC_000962.3:151147-151197(+)	na	50	50
Rv0126	100	NC_000962.3:152323-152373(+)	na	50	50
Rv0127	100	NC_000962.3:154231-154281(+)	na	50	50
Rv0128	100	NC_000962.3:155666-155716(+)	na	50	50
Rv0129c	100	NC_000962.3:157550-157600(-)	na	50	50
Rv0130	100	NC_000962.3:157846-157896(+)	na	50	50
Rv0131c	100	NC_000962.3:159608-159658(-)	na	50	50
Rv0132c	100	NC_000962.3:160732-160782(-)	na	50	50
Rv0133	100	NC_000962.3:160868-160918(+)	na	50	50
Rv0134	100	NC_000962.3:161770-161820(+)	na	50	50
Rv0135c	100	NC_000962.3:163199-163249(-)	na	50	50
Rv0136	100	NC_000962.3:163365-163415(+)	na	50	50
Rv0137c	100	NC_000962.3:165210-165260(-)	na	50	50
Rv0138	100	NC_000962.3:165322-165372(+)	na	50	50
Rv0139	100	NC_000962.3:165826-165876(+)	na	50	50
Rv0140	100	NC_000962.3:166909-166959(+)	na	50	50
Rv0141c	100	NC_000962.3:167631-167681(-)	na	50	50
Rv0142	100	NC_000962.3:167710-167760(+)	na	50	50
Rv0143c	100	NC_000962.3:170132-170182(-)	na	50	50
Rv0144	100	NC_000962.3:170283-170333(+)	na	50	50
Rv0145	100	NC_000962.3:171214-171264(+)	na	50	50
Rv0146	100	NC_000962.3:172210-172260(+)	na	50	50
Rv0147	100	NC_000962.3:173237-173287(+)	na	50	50
Rv0148	100	NC_000962.3:174832-174882(+)	na	50	50
Rv0149	100	NC_000962.3:175699-175749(+)	na	50	50
Rv0150c	100	NC_000962.3:176902-176952(-)	na	50	50
Rv0151c	100	NC_000962.3:179259-179309(-)	na	50	50
Rv0152c	100	NC_000962.3:180846-180896(-)	na	50	50
Rv0153c	100	NC_000962.3:181935-181985(-)	na	50	50
Rv0154c	100	NC_000962.3:183148-183198(-)	na	50	50
Rv0155	100	NC_000962.3:183621-183671(+)	na	50	50
Rv0156	100	NC_000962.3:184722-184772(+)	na	50	50
Rv0157	100	NC_000962.3:185051-185101(+)	na	50	50
Rv0157A	100	NC_000962.3:186573-186623(-)	na	50	50
Rv0158	100	NC_000962.3:186784-186834(+)	na	50	50
Rv0159c	100	NC_000962.3:188789-188839(-)	na	50	50
Rv0160c	100	NC_000962.3:190389-190439(-)	na	50	50
Rv0161	100	NC_000962.3:190606-190656(+)	na	50	50
Rv0162c	100	NC_000962.3:193085-193135(-)	na	50	50
Rv0163	100	NC_000962.3:193116-193166(+)	na	50	50
Rv0164	100	NC_000962.3:193625-193675(+)	na	50	50
Rv0165c	100	NC_000962.3:194765-194815(-)	na	50	50
Rv0166	100	NC_000962.3:194992-195042(+)	na	50	50
Rv0167	100	NC_000962.3:196860-196910(+)	na	50	50
Rv0168	100	NC_000962.3:197659-197709(+)	na	50	50
Rv0169	100	NC_000962.3:198533-198583(+)	na	50	50
Rv0170	100	NC_000962.3:199894-199944(+)	na	50	50
Rv0171	100	NC_000962.3:200931-200981(+)	na	50	50
Rv0172	100	NC_000962.3:202475-202525(+)	na	50	50
Rv0173	100	NC_000962.3:204064-204114(+)	na	50	50
Rv0174	100	NC_000962.3:205230-205280(+)	na	50	50
Rv0175	100	NC_000962.3:206813-206863(+)	na	50	50
Rv0176	100	NC_000962.3:207451-207501(+)	na	50	50
Rv0177	100	NC_000962.3:208416-208466(+)	na	50	50
Rv0178	100	NC_000962.3:208937-208987(+)	na	50	50
Rv0179c	100	NC_000962.3:210762-210812(-)	na	50	50
Rv0180c	100	NC_000962.3:212200-212250(-)	na	50	50
Rv0181c	100	NC_000962.3:212961-213011(-)	na	50	50
Rv0182c	100	NC_000962.3:214090-214140(-)	na	50	50
Rv0183	100	NC_000962.3:214087-214137(+)	na	50	50
Rv0184	100	NC_000962.3:214968-215018(+)	na	50	50
Rv0185	100	NC_000962.3:215714-215764(+)	na	50	50
Rv0186	100	NC_000962.3:216268-216318(+)	na	50	50
Rv0186A	100	NC_000962.3:218501-218551(-)	na	50	50
Rv0187	100	NC_000962.3:218704-218754(+)	na	50	50
Rv0188	100	NC_000962.3:219485-219535(+)	na	50	50
Rv0189c	100	NC_000962.3:221673-221723(-)	na	50	50
Rv0190	100	NC_000962.3:221870-221920(+)	na	50	50
Rv0191	100	NC_000962.3:222288-222338(+)	na	50	50
Rv0192	100	NC_000962.3:223563-223613(+)	na	50	50
Rv0193c	100	NC_000962.3:226521-226571(-)	na	50	50
Rv0194	100	NC_000962.3:226877-226927(+)	na	50	50
Rv0195	100	NC_000962.3:230898-230948(+)	na	50	50
Rv0196	100	NC_000962.3:231646-231696(+)	na	50	50
Rv0197	100	NC_000962.3:232230-232280(+)	na	50	50
Rv0198c	100	NC_000962.3:236457-236507(-)	na	50	50
Rv0199	100	NC_000962.3:236549-236599(+)	na	50	50
Rv0200	100	NC_000962.3:237205-237255(+)	na	50	50
Rv0201c	100	NC_000962.3:238345-238395(-)	na	50	50
Rv0202c	100	NC_000962.3:241242-241292(-)	na	50	50
Rv0203	100	NC_000962.3:241513-241563(+)	na	50	50
Rv0204c	100	NC_000962.3:243164-243214(-)	na	50	50
Rv0205	100	NC_000962.3:243383-243433(+)	na	50	50
Rv0206c	100	NC_000962.3:247268-247318(-)	na	50	50
Rv0207c	100	NC_000962.3:248062-248112(-)	na	50	50
Rv0208c	100	NC_000962.3:248856-248906(-)	na	50	50
Rv0209	100	NC_000962.3:249037-249087(+)	na	50	50
Rv0210	100	NC_000962.3:250119-250169(+)	na	50	50
Rv0211	100	NC_000962.3:251781-251831(+)	na	50	50
Rv0212c	100	NC_000962.3:254590-254640(-)	na	50	50
Rv0213c	100	NC_000962.3:255900-255950(-)	na	50	50
Rv0214	100	NC_000962.3:256063-256113(+)	na	50	50
Rv0216	100	NC_000962.3:258912-258962(+)	na	50	50
Rv0217c	100	NC_000962.3:260781-260831(-)	na	50	50
Rv0218	100	NC_000962.3:260923-260973(+)	na	50	50
Rv0219	100	NC_000962.3:262253-262303(+)	na	50	50
Rv0220	100	NC_000962.3:262811-262861(+)	na	50	50
Rv0221	100	NC_000962.3:264066-264116(+)	na	50	50
Rv0222	100	NC_000962.3:265506-265556(+)	na	50	50
Rv0223c	100	NC_000962.3:267714-267764(-)	na	50	50
Rv0224c	100	NC_000962.3:268577-268627(-)	na	50	50
Rv0225	100	NC_000962.3:268662-268712(+)	na	50	50
Rv0226c	100	NC_000962.3:271514-271564(-)	na	50	50
Rv0227c	100	NC_000962.3:272789-272839(-)	na	50	50
Rv0228	100	NC_000962.3:273054-273104(+)	na	50	50
Rv0229c	100	NC_000962.3:274669-274719(-)	na	50	50
Rv0230c	100	NC_000962.3:275913-275963(-)	na	50	50
Rv0231	100	NC_000962.3:276057-276107(+)	na	50	50
Rv0232	100	NC_000962.3:277898-277948(+)	na	50	50
Rv0233	100	NC_000962.3:278584-278634(+)	na	50	50
Rv0234c	100	NC_000962.3:281090-281140(-)	na	50	50
Rv0235c	100	NC_000962.3:282564-282614(-)	na	50	50
Rv0236A	100	NC_000962.3:287021-287071(-)	na	50	50
Rv0236c	100	NC_000962.3:286801-286851(-)	na	50	50
Rv0237	100	NC_000962.3:287185-287235(+)	na	50	50
Rv0238	100	NC_000962.3:288427-288477(+)	na	50	50
Rv0239	100	NC_000962.3:289103-289153(+)	na	50	50
Rv0240	100	NC_000962.3:289344-289394(+)	na	50	50
Rv0241c	100	NC_000962.3:290604-290654(-)	na	50	50
Rv0242c	100	NC_000962.3:291979-292029(-)	na	50	50
Rv0243	100	NC_000962.3:292170-292220(+)	na	50	50
Rv0244c	100	NC_000962.3:295583-295633(-)	na	50	50
Rv0245	100	NC_000962.3:296004-296054(+)	na	50	50
Rv0246	100	NC_000962.3:296808-296858(+)	na	50	50
Rv0247c	100	NC_000962.3:298812-298862(-)	na	50	50
Rv0248c	100	NC_000962.3:300753-300803(-)	na	50	50
Rv0249c	100	NC_000962.3:301605-301655(-)	na	50	50
Rv0250c	100	NC_000962.3:301978-302028(-)	na	50	50
Rv0251c	100	NC_000962.3:302602-302652(-)	na	50	50
Rv0252	100	NC_000962.3:302865-302915(+)	na	50	50
Rv0253	100	NC_000962.3:305452-305502(+)	na	50	50
Rv0254c	100	NC_000962.3:306299-306349(-)	na	50	50
Rv0255c	100	NC_000962.3:307808-307858(-)	na	50	50
Rv0256c	100	NC_000962.3:309497-309547(-)	na	50	50
Rv0257	100	NC_000962.3:309698-309748(+)	na	50	50
Rv0258c	100	NC_000962.3:310699-310749(-)	na	50	50
Rv0259c	100	NC_000962.3:311467-311517(-)	na	50	50
Rv0260c	100	NC_000962.3:312609-312659(-)	na	50	50
Rv0261c	100	NC_000962.3:314118-314168(-)	na	50	50
Rv0262c	100	NC_000962.3:314804-314854(-)	na	50	50
Rv0263c	100	NC_000962.3:315716-315766(-)	na	50	50
Rv0264c	100	NC_000962.3:316365-316415(-)	na	50	50
Rv0265c	100	NC_000962.3:317453-317503(-)	na	50	50
Rv0266c	100	NC_000962.3:321104-321154(-)	na	50	50
Rv0267	100	NC_000962.3:321330-321380(+)	na	50	50
Rv0268c	100	NC_000962.3:323223-323273(-)	na	50	50
Rv0269c	100	NC_000962.3:324481-324531(-)	na	50	50
Rv0270	100	NC_000962.3:324566-324616(+)	na	50	50
Rv0271c	100	NC_000962.3:328411-328461(-)	na	50	50
Rv0272c	100	NC_000962.3:329658-329708(-)	na	50	50
Rv0273c	100	NC_000962.3:330275-330325(-)	na	50	50
Rv0274	100	NC_000962.3:330421-330471(+)	na	50	50
Rv0275c	100	NC_000962.3:331608-331658(-)	na	50	50
Rv0276	100	NC_000962.3:331747-331797(+)	na	50	50
Rv0277c	100	NC_000962.3:333086-333136(-)	na	50	50
Rv0278c	100	NC_000962.3:336260-336310(-)	na	50	50
Rv0279c	100	NC_000962.3:339023-339073(-)	na	50	50
Rv0280	100	NC_000962.3:339363-339413(+)	na	50	50
Rv0281	100	NC_000962.3:340997-341047(+)	na	50	50
Rv0282	100	NC_000962.3:342129-342179(+)	na	50	50
Rv0283	100	NC_000962.3:344021-344071(+)	na	50	50
Rv0284	100	NC_000962.3:345634-345684(+)	na	50	50
Rv0285	100	NC_000962.3:349623-349673(+)	na	50	50
Rv0286	100	NC_000962.3:349934-349984(+)	na	50	50
Rv0287	100	NC_000962.3:351524-351574(+)	na	50	50
Rv0288	100	NC_000962.3:351847-351897(+)	na	50	50
Rv0289	100	NC_000962.3:352148-352198(+)	na	50	50
Rv0290	100	NC_000962.3:353082-353132(+)	na	50	50
Rv0291	100	NC_000962.3:354497-354547(+)	na	50	50
Rv0292	100	NC_000962.3:355879-355929(+)	na	50	50
Rv0293c	100	NC_000962.3:358014-358064(-)	na	50	50
Rv0294	100	NC_000962.3:358170-358220(+)	na	50	50
Rv0295c	100	NC_000962.3:359698-359748(-)	na	50	50
Rv0296c	100	NC_000962.3:361105-361155(-)	na	50	50
Rv0297	100	NC_000962.3:361333-361383(+)	na	50	50
Rv0298	100	NC_000962.3:363251-363301(+)	na	50	50
Rv0299	100	NC_000962.3:363475-363525(+)	na	50	50
Rv0300	100	NC_000962.3:363825-363875(+)	na	50	50
Rv0301	100	NC_000962.3:364043-364093(+)	na	50	50
Rv0302	100	NC_000962.3:364604-364654(+)	na	50	50
Rv0303	100	NC_000962.3:365233-365283(+)	na	50	50
Rv0304c	100	NC_000962.3:372714-372764(-)	na	50	50
Rv0305c	100	NC_000962.3:375661-375711(-)	na	50	50
Rv0306	100	NC_000962.3:375913-375963(+)	na	50	50
Rv0307c	100	NC_000962.3:377005-377055(-)	na	50	50
Rv0308	100	NC_000962.3:377112-377162(+)	na	50	50
Rv0309	100	NC_000962.3:377930-377980(+)	na	50	50
Rv0310c	100	NC_000962.3:379098-379148(-)	na	50	50
Rv0311	100	NC_000962.3:379171-379221(+)	na	50	50
Rv0312	100	NC_000962.3:380555-380605(+)	na	50	50
Rv0313	100	NC_000962.3:382489-382539(+)	na	50	50
Rv0314c	100	NC_000962.3:383491-383541(-)	na	50	50
Rv0315	100	NC_000962.3:383601-383651(+)	na	50	50
Rv0316	100	NC_000962.3:384534-384584(+)	na	50	50
Rv0317c	100	NC_000962.3:385893-385943(-)	na	50	50
Rv0318c	100	NC_000962.3:387049-387099(-)	na	50	50
Rv0319	100	NC_000962.3:387147-387197(+)	na	50	50
Rv0320	100	NC_000962.3:387887-387937(+)	na	50	50
Rv0321	100	NC_000962.3:388581-388631(+)	na	50	50
Rv0322	100	NC_000962.3:389259-389309(+)	na	50	50
Rv0323c	100	NC_000962.3:391201-391251(-)	na	50	50
Rv0324	100	NC_000962.3:391351-391401(+)	na	50	50
Rv0325	100	NC_000962.3:392038-392088(+)	na	50	50
Rv0326	100	NC_000962.3:392272-392322(+)	na	50	50
Rv0327c	100	NC_000962.3:393995-394045(-)	na	50	50
Rv0328	100	NC_000962.3:394110-394160(+)	na	50	50
Rv0329c	100	NC_000962.3:395270-395320(-)	na	50	50
Rv0330c	100	NC_000962.3:396037-396087(-)	na	50	50
Rv0331	100	NC_000962.3:396200-396250(+)	na	50	50
Rv0332	100	NC_000962.3:397441-397491(+)	na	50	50
Rv0333	100	NC_000962.3:398253-398303(+)	na	50	50
Rv0334	100	NC_000962.3:398657-398707(+)	na	50	50
Rv0335c	100	NC_000962.3:400000-400050(-)	na	50	50
Rv0336	100	NC_000962.3:400191-400241(+)	na	50	50
Rv0337c	100	NC_000962.3:403112-403162(-)	na	50	50
Rv0338c	100	NC_000962.3:405791-405841(-)	na	50	50
Rv0339c	100	NC_000962.3:408398-408448(-)	na	50	50
Rv0340	100	NC_000962.3:408633-408683(+)	na	50	50
Rv0341	100	NC_000962.3:409361-409411(+)	na	50	50
Rv0342	100	NC_000962.3:410837-410887(+)	na	50	50
Rv0343	100	NC_000962.3:412756-412806(+)	na	50	50
Rv0344c	100	NC_000962.3:414891-414941(-)	na	50	50
Rv0345	100	NC_000962.3:415049-415099(+)	na	50	50
Rv0346c	100	NC_000962.3:416915-416965(-)	na	50	50
Rv0347	100	NC_000962.3:417303-417353(+)	na	50	50
Rv0348	100	NC_000962.3:418292-418342(+)	na	50	50
Rv0349	100	NC_000962.3:418948-418998(+)	na	50	50
Rv0350	100	NC_000962.3:419834-419884(+)	na	50	50
Rv0351	100	NC_000962.3:421708-421758(+)	na	50	50
Rv0352	100	NC_000962.3:422451-422501(+)	na	50	50
Rv0353	100	NC_000962.3:423638-423688(+)	na	50	50
Rv0354c	100	NC_000962.3:424644-424694(-)	na	50	50
Rv0355c	100	NC_000962.3:434629-434679(-)	na	50	50
Rv0356c	100	NC_000962.3:435424-435474(-)	na	50	50
Rv0357c	100	NC_000962.3:436719-436769(-)	na	50	50
Rv0358	100	NC_000962.3:436859-436909(+)	na	50	50
Rv0359	100	NC_000962.3:437517-437567(+)	na	50	50
Rv0360c	100	NC_000962.3:438689-438739(-)	na	50	50
Rv0361	100	NC_000962.3:438821-438871(+)	na	50	50
Rv0362	100	NC_000962.3:439870-439920(+)	na	50	50
Rv0363c	100	NC_000962.3:442249-442299(-)	na	50	50
Rv0364	100	NC_000962.3:442394-442444(+)	na	50	50
Rv0365c	100	NC_000962.3:444147-444197(-)	na	50	50
Rv0366c	100	NC_000962.3:444765-444815(-)	na	50	50
Rv0367c	100	NC_000962.3:445183-445233(-)	na	50	50
Rv0368c	100	NC_000962.3:446475-446525(-)	na	50	50
Rv0369c	100	NC_000962.3:446996-447046(-)	na	50	50
Rv0370c	100	NC_000962.3:447993-448043(-)	na	50	50
Rv0371c	100	NC_000962.3:448583-448633(-)	na	50	50
Rv0372c	100	NC_000962.3:449335-449385(-)	na	50	50
Rv0373c	100	NC_000962.3:451753-451803(-)	na	50	50
Rv0374c	100	NC_000962.3:452229-452279(-)	na	50	50
Rv0375c	100	NC_000962.3:453104-453154(-)	na	50	50
Rv0376c	100	NC_000962.3:454322-454372(-)	na	50	50
Rv0377	100	NC_000962.3:454420-454470(+)	na	50	50
Rv0378	100	NC_000962.3:455636-455686(+)	na	50	50
Rv0379	100	NC_000962.3:455976-456026(+)	na	50	50
Rv0380c	100	NC_000962.3:456769-456819(-)	na	50	50
Rv0381c	100	NC_000962.3:457773-457823(-)	na	50	50
Rv0382c	100	NC_000962.3:458330-458380(-)	na	50	50
Rv0383c	100	NC_000962.3:459265-459315(-)	na	50	50
Rv0384c	100	NC_000962.3:461952-462002(-)	na	50	50
Rv0385	100	NC_000962.3:462134-462184(+)	na	50	50
Rv0386	100	NC_000962.3:463410-463460(+)	na	50	50
Rv0389	100	NC_000962.3:468334-468384(+)	na	50	50
Rv0390	100	NC_000962.3:469590-469640(+)	na	50	50
Rv0391	100	NC_000962.3:470009-470059(+)	na	50	50
Rv0392c	100	NC_000962.3:472589-472639(-)	na	50	50
Rv0393	100	NC_000962.3:472780-472830(+)	na	50	50
Rv0394c	100	NC_000962.3:474791-474841(-)	na	50	50
Rv0395	100	NC_000962.3:474939-474989(+)	na	50	50
Rv0396	100	NC_000962.3:475349-475399(+)	na	50	50
Rv0397	100	NC_000962.3:475815-475865(+)	na	50	50
Rv0397A	100	NC_000962.3:476393-476443(+)	na	50	50
Rv0398c	100	NC_000962.3:477270-477320(-)	na	50	50
Rv0399c	100	NC_000962.3:478506-478556(-)	na	50	50
Rv0400c	100	NC_000962.3:479703-479753(-)	na	50	50
Rv0401	100	NC_000962.3:479788-479838(+)	na	50	50
Rv0402c	100	NC_000962.3:483181-483231(-)	na	50	50
Rv0403c	100	NC_000962.3:483606-483656(-)	na	50	50
Rv0404	100	NC_000962.3:483976-484026(+)	na	50	50
Rv0405	100	NC_000962.3:485730-485780(+)	na	50	50
Rv0406c	100	NC_000962.3:490655-490705(-)	na	50	50
Rv0407	100	NC_000962.3:490782-490832(+)	na	50	50
Rv0408	100	NC_000962.3:491785-491835(+)	na	50	50
Rv0409	100	NC_000962.3:493850-493900(+)	na	50	50
Rv0410c	100	NC_000962.3:497264-497314(-)	na	50	50
Rv0411c	100	NC_000962.3:498250-498300(-)	na	50	50
Rv0412c	100	NC_000962.3:499569-499619(-)	na	50	50
Rv0413	100	NC_000962.3:499712-499762(+)	na	50	50
Rv0414c	100	NC_000962.3:500968-501018(-)	na	50	50
Rv0415	100	NC_000962.3:501147-501197(+)	na	50	50
Rv0416	100	NC_000962.3:502166-502216(+)	na	50	50
Rv0417	100	NC_000962.3:502365-502415(+)	na	50	50
Rv0418	100	NC_000962.3:503495-503545(+)	na	50	50
Rv0419	100	NC_000962.3:505085-505135(+)	na	50	50
Rv0420c	100	NC_000962.3:506921-506971(-)	na	50	50
Rv0421c	100	NC_000962.3:507711-507761(-)	na	50	50
Rv0422c	100	NC_000962.3:508505-508555(-)	na	50	50
Rv0423c	100	NC_000962.3:510175-510225(-)	na	50	50
Rv0424c	100	NC_000962.3:510602-510652(-)	na	50	50
Rv0425c	100	NC_000962.3:515271-515321(-)	na	50	50
Rv0426c	100	NC_000962.3:515766-515816(-)	na	50	50
Rv0427c	100	NC_000962.3:516842-516892(-)	na	50	50
Rv0428c	100	NC_000962.3:517753-517803(-)	na	50	50
Rv0429c	100	NC_000962.3:518346-518396(-)	na	50	50
Rv0430	100	NC_000962.3:518732-518782(+)	na	50	50
Rv0431	100	NC_000962.3:519072-519122(+)	na	50	50
Rv0432	100	NC_000962.3:519599-519649(+)	na	50	50
Rv0433	100	NC_000962.3:520323-520373(+)	na	50	50
Rv0434	100	NC_000962.3:521513-521563(+)	na	50	50
Rv0435c	100	NC_000962.3:524483-524533(-)	na	50	50
Rv0436c	100	NC_000962.3:525340-525390(-)	na	50	50
Rv0437c	100	NC_000962.3:526032-526082(-)	na	50	50
Rv0438c	100	NC_000962.3:527310-527360(-)	na	50	50
Rv0439c	100	NC_000962.3:528264-528314(-)	na	50	50
